Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
338	0.0	10.0	10.0	-10.0	175.1579	0.008102547	2.27627	11.435231	-12.063448	1356000	-0.015081557	-0.0025127246	15.482526	-0.001323382	0.60742974	0.6696787	0.15081556	5.3684038e-05	0.012250082	79.0	8805.752709627151
339	0.0	10.0	10.0	-10.0	165.09091	-0.0016134481	2.2750127	12.096318	-11.191577	1360000	-0.014998053	-0.0024877961	15.49054	-0.0010582606	0.60742974	0.6696787	0.1499805	0.00024277881	0.018147929	79.0	8828.025937795639
340	0.0	10.0	10.0	-10.0	154.52174	-0.016939938	2.5734053	11.628395	-12.190041	1364000	-0.014912839	-0.0025187375	15.503158	-0.0009543101	0.6124498	0.6827309	0.14912842	1.4668573e-05	0.012862937	79.0	8997.973125457764
341	0.0	10.0	10.0	-10.0	154.31818	-0.021143015	2.141736	14.279194	-13.266031	1368000	-0.014818224	-0.0023214763	15.506644	0.0024952888	0.6124498	0.6827309	0.14818214	0.00036041616	0.014509027	79.0	9019.933839321136
342	0.0	10.0	10.0	-10.0	157.60869	0.006683676	2.0917294	12.087878	-11.6296625	1372000	-0.014774889	-0.0027128235	15.521016	-0.0048627853	0.6124498	0.6827309	0.14774892	0.0002997179	0.013639733	79.0	9041.550910949707
343	0.0	10.0	10.0	-10.0	191.6875	-0.010352124	2.040955	14.1397705	-11.937067	1376000	-0.01467951	-0.0024423334	15.512	0.0010593733	0.6124498	0.6827309	0.14679505	0.00017245019	0.0112787215	79.0	9063.868127584457
344	0.0	10.0	10.0	-10.0	158.45	0.056130707	2.308403	11.919116	-11.7362175	1380000	-0.014589473	-0.0025048296	15.51608	-0.0027519863	0.6124498	0.6827309	0.14589472	0.00026536293	0.012417127	79.0	9086.895566940308
345	0.0	10.0	10.0	-10.0	172.1579	-0.013198509	2.105443	12.971143	-12.221284	1384000	-0.014500365	-0.0025290954	15.512761	-0.0007573764	0.6124498	0.6827309	0.14500368	0.0001231197	0.016549425	79.0	9109.738395929337
346	0.0	10.0	10.0	-10.0	165.5238	0.027724465	2.3377893	11.875841	-12.266354	1388000	-0.014407743	-0.0024949594	15.520534	-0.00078932446	0.6124498	0.6827309	0.14407746	0.00018180149	0.012583549	79.0	9131.783388614655
347	0.0	10.0	10.0	-10.0	163.47058	-0.012052553	2.2016554	13.12259	-12.2476225	1392000	-0.014322021	-0.0025182385	15.519483	-0.000594457	0.6124498	0.6827309	0.14322028	0.00018088776	0.0116643235	79.0	9154.420085430145
348	0.0	10.0	10.0	-10.0	229.2	-0.042673606	2.107728	12.125967	-11.9179535	1396000	-0.014292358	-0.0024624595	15.516007	-0.0023579597	0.6124498	0.6827309	0.14292356	0.00013032714	0.0119399475	79.0	9178.41027712822
349	0.0	10.0	10.0	-10.0	161.27272	-0.014511348	2.2798264	14.072823	-13.308641	1400000	-0.014222838	-0.0025128473	15.528259	-0.0012286504	0.6124498	0.6827309	0.14222838	0.0004345962	0.014140926	79.0	9201.520288228989
350	0.0	10.0	10.0	-10.0	168.05263	-0.0017797959	2.49398	13.082982	-12.302078	1404000	-0.01413849	-0.0024791276	15.526059	0.0030290287	0.6184739	0.6782129	0.14138488	0.0003383454	0.011008516	79.0	9370.601882457733
351	0.0	10.0	10.0	-10.0	154.54546	-0.06125337	1.9328092	11.4145975	-11.751878	1408000	-0.014064804	-0.0023707883	15.547035	-0.005112171	0.6184739	0.6782129	0.14064804	0.00017479528	0.020545404	79.0	9393.387181520462
352	0.0	10.0	10.0	-10.0	199.88889	-0.0019405826	2.0117502	11.876588	-11.981837	1412000	-0.013995134	-0.0024677732	15.5474825	-0.0010050138	0.6184739	0.6782129	0.1399513	0.00017302412	0.015985178	79.0	9417.033510446548
353	0.0	10.0	10.0	-10.0	148.21739	0.0008251216	2.6127908	11.6130085	-12.7507305	1416000	-0.013917838	-0.0024773977	15.553891	-0.00028324127	0.6184739	0.6782129	0.13917834	1.6192533e-05	0.0130137205	79.0	9439.811887025833
354	0.0	10.0	10.0	-10.0	124.32	-0.025411576	2.087331	12.560421	-11.390521	1420000	-0.013842055	-0.002526377	15.567973	-0.0016194979	0.6184739	0.6782129	0.13842057	0.00038832412	0.014515218	79.0	9462.543131351471
355	0.0	10.0	10.0	-10.0	160.3158	0.012564944	2.1304066	13.547787	-12.271637	1424000	-0.013760594	-0.0024783618	15.566905	-0.00045235953	0.6184739	0.6782129	0.13760592	-0.0002357976	0.015159823	79.0	9485.854844808578
356	0.0	10.0	10.0	-10.0	205.88889	0.008407198	2.3790143	12.075203	-11.466942	1428000	-0.013680455	-0.0024814925	15.572469	-0.0017412504	0.6184739	0.6782129	0.1368045	-7.0479065e-05	0.015528485	79.0	9509.780277967453
357	0.0	10.0	10.0	-10.0	171.7	-0.0068003074	2.4195833	12.149065	-12.056038	1432000	-0.013602923	-0.0023896692	15.570129	-0.0006744067	0.6184739	0.6782129	0.13602914	0.000108057546	0.012017255	79.0	9533.136796712875
358	0.0	10.0	10.0	-10.0	164.1	-0.0050703827	2.356638	12.947156	-11.347129	1436000	-0.013539221	-0.0024830094	15.576546	-0.0012815794	0.6184739	0.6782129	0.13539222	3.879395e-05	0.01444167	79.0	9557.155807495117
359	0.0	10.0	10.0	-10.0	191.29411	-0.011896414	2.1011155	12.310309	-11.848765	1440000	-0.013462559	-0.0025018633	15.572503	-0.0009970665	0.6184739	0.6782129	0.13462552	8.640483e-05	0.013776624	79.0	9580.28115606308
360	0.0	10.0	10.0	-10.0	194.5625	-0.014141584	2.3712997	12.501258	-12.768419	1444000	-0.013382748	-0.0020786468	15.572957	-0.0010393461	0.6194779	0.68624496	0.13382751	-4.2284202e-05	0.027863389	79.0	9755.090596199036
361	0.0	10.0	10.0	-10.0	148.43478	-0.0012159056	2.4815881	12.865141	-12.148311	1448000	-0.013317733	-0.002464409	15.585422	-0.0009630521	0.6194779	0.68624496	0.1331773	0.00042133848	0.014705312	79.0	9778.111202955246
362	0.0	10.0	10.0	-10.0	170.27777	-0.012710066	1.8087742	13.353054	-11.88909	1452000	-0.013238393	-0.0024272485	15.589104	-0.00092458725	0.6194779	0.68624496	0.13238396	-0.00011336277	0.017947355	79.0	9800.527154445648
363	0.0	10.0	10.0	-10.0	193.3125	-0.01111722	2.1198542	11.973801	-11.593497	1456000	-0.013168876	-0.0023643684	15.585361	-0.00101312	0.6194779	0.68624496	0.13168873	0.0001609917	0.014126077	79.0	9823.459034919739
364	0.0	10.0	10.0	-10.0	154.63637	0.0052228426	1.9787228	11.867013	-12.298345	1460000	-0.0131018935	-0.0024549337	15.595677	-0.0008694331	0.6194779	0.68624496	0.13101901	0.00014776691	0.013305087	79.0	9848.088328361511
365	0.0	10.0	10.0	-10.0	189.70589	0.008702948	2.1416492	11.7875395	-11.507489	1464000	-0.013026479	-0.0024523553	15.598086	-0.00065676373	0.6194779	0.68624496	0.13026477	0.00018841295	0.015292615	79.0	9871.880572795868
366	0.0	10.0	10.0	-10.0	184.8421	-0.012146871	2.2277071	15.086915	-11.9092245	1468000	-0.0129590845	-0.0023476311	15.602054	-0.0014225641	0.6194779	0.68624496	0.12959096	6.1166655e-05	0.015703032	79.0	9894.725416898727
367	0.0	10.0	10.0	-10.0	155.68182	0.0054445323	2.438901	12.256072	-12.934892	1472000	-0.012913157	-0.0024621252	15.602305	-0.00048685074	0.6194779	0.68624496	0.12913154	1.073618e-05	0.012882107	79.0	9918.619733572006
368	0.0	10.0	10.0	-10.0	182.5	-0.0089749005	2.3369787	12.700452	-12.233573	1476000	-0.012841309	-0.0025160823	15.60378	-0.0012656847	0.6194779	0.68624496	0.12841308	-0.00011032447	0.015537556	79.0	9943.088131427765
369	0.0	10.0	10.0	-10.0	137.83333	-0.017738948	2.4070566	12.082042	-12.31069	1480000	-0.012773216	-0.0024199141	15.615216	-0.0009363492	0.6194779	0.68624496	0.12773217	0.00010068161	0.01146924	79.0	9966.970973014832
370	0.0	10.0	10.0	-10.0	187.17647	-0.011039436	1.8578551	12.359877	-12.020405	1484000	-0.012705888	-0.002438833	15.61702	-0.0010032654	0.6134538	0.68172693	0.12705888	0.00010776417	0.012157373	79.0	10148.735746860504
371	0.0	10.0	10.0	-10.0	134.29167	0.002348854	2.5910351	12.239838	-12.39344	1488000	-0.012642741	-0.002480216	15.61932	-0.0010120074	0.6134538	0.68172693	0.12642737	9.980761e-06	0.014298235	79.0	10172.571490764618
372	0.0	10.0	10.0	-10.0	151.14285	0.0052869422	2.320978	12.009034	-11.605415	1492000	-0.012573183	-0.0024548462	15.622692	-0.0011224747	0.6134538	0.68172693	0.12573177	-0.00020124596	0.013282384	79.0	10197.055263519287
373	0.0	10.0	10.0	-10.0	154.0	-0.007793652	2.304541	12.363145	-12.609952	1496000	-0.0125008905	-0.0024637189	15.633003	-0.0007990201	0.6134538	0.68172693	0.12500896	0.00012849452	0.016090957	79.0	10220.988936901093
374	0.0	10.0	10.0	-10.0	153.36363	-0.0060868696	2.2376728	12.804048	-12.218112	1500000	-0.012429629	-0.0024012146	15.642441	-0.00072336197	0.6134538	0.68172693	0.12429624	0.00011159038	0.010668335	79.0	10244.7771859169
375	0.0	10.0	10.0	-10.0	147.92	-0.012868783	2.3063123	12.338519	-12.387194	1504000	-0.012377873	-0.0024248653	15.665466	-0.0013860067	0.6134538	0.68172693	0.12377882	0.00013375732	0.01383032	79.0	10269.332310438156
376	0.0	10.0	10.0	-10.0	165.73685	0.005453541	1.9339232	12.452431	-12.0687065	1508000	-0.012321101	-0.002428978	15.672267	-0.00090106326	0.6134538	0.68172693	0.12321099	0.00014755536	0.011596146	79.0	10294.059360027313
377	0.0	10.0	10.0	-10.0	143.80952	0.01812284	2.1118672	11.549337	-13.275079	1512000	-0.012253019	-0.00237157	15.676589	-0.0010015169	0.6134538	0.68172693	0.122530095	-3.484427e-05	0.0115750665	79.0	10318.184554338455
378	0.0	10.0	10.0	-10.0	142.86957	-0.002607893	2.2568936	13.326321	-11.522173	1516000	-0.01219175	-0.0024497255	15.679526	-0.00051927567	0.6134538	0.68172693	0.121917404	4.429621e-05	0.015217065	79.0	10342.174706220627
379	0.0	10.0	10.0	-10.0	208.52942	0.012705862	2.319318	16.433186	-14.050965	1520000	-0.012124437	-0.0024664642	15.681667	-0.0005551974	0.6134538	0.68172693	0.12124435	0.0001683974	0.014048259	79.0	10365.763401508331
380	0.0	10.0	10.0	-10.0	190.05882	-0.006922444	2.2017787	12.585984	-12.145305	1524000	-0.01206262	-0.0025166818	15.685775	-0.0017094612	0.6285141	0.6992972	0.12062619	0.00026806537	0.01964563	79.0	10532.679721832275
381	0.0	10.0	10.0	-10.0	180.22223	0.00687407	2.4411016	11.480375	-13.244147	1528000	-0.01200181	-0.0024263368	15.683604	-0.0009598732	0.6285141	0.6992972	0.12001809	0.00014560664	0.018270234	79.0	10556.610978841782
382	0.0	10.0	10.0	-10.0	131.65218	0.023473918	2.445524	12.159359	-12.033566	1532000	-0.011938003	-0.0024518294	15.698254	-0.000951608	0.6285141	0.6992972	0.11938006	0.0001686288	0.01252852	79.0	10580.224563598633
383	0.0	10.0	10.0	-10.0	152.61905	-0.011214129	2.2253175	13.5474415	-12.8593645	1536000	-0.011872105	-0.0024488976	15.700398	-0.0009528796	0.6285141	0.6992972	0.118721135	2.9704092e-05	0.012687492	79.0	10603.937957048416
384	0.0	10.0	10.0	-10.0	171.9	-0.008384758	2.381317	12.006124	-11.842934	1540000	-0.0118117975	-0.0023615004	15.696523	-0.00091616315	0.6285141	0.6992972	0.118117966	-1.2318662e-05	0.013781314	79.0	10629.03353047371
385	0.0	10.0	10.0	-10.0	190.5	0.0035022832	2.1088705	12.158162	-11.825298	1544000	-0.011748766	-0.0023604182	15.690135	0.0012067159	0.6285141	0.6992972	0.11748759	0.00016845281	0.011729346	79.0	10653.314468860626
386	0.0	10.0	10.0	-10.0	139.15384	-0.0049658087	2.6415224	12.864551	-11.53424	1548000	-0.01168853	-0.0025340472	15.702827	-0.0030266445	0.6285141	0.6992972	0.11688533	0.00017754162	0.013531619	79.0	10677.939098358154
387	0.0	10.0	10.0	-10.0	175.63158	0.018111706	2.3340929	11.98432	-11.845547	1552000	-0.011632967	-0.002388321	15.704819	-0.0010259947	0.6285141	0.6992972	0.11632962	0.00023533753	0.017048942	79.0	10702.136898756027
388	0.0	10.0	10.0	-10.0	175.57143	0.017789941	2.3884294	12.095572	-11.648514	1556000	-0.011571181	-0.002403049	15.707362	-0.00096495944	0.6285141	0.6992972	0.11571187	-7.337839e-05	0.012796859	79.0	10727.53348684311
389	0.0	10.0	10.0	-10.0	152.13637	0.010774108	2.328624	12.209309	-11.581999	1560000	-0.011509627	-0.0024110377	15.713004	-0.00085719425	0.6285141	0.6992972	0.11509622	-0.00016438031	0.012599458	79.0	10752.119581699371
390	0.0	10.0	10.0	-10.0	182.22223	0.0088961935	2.47095	12.321949	-12.220006	1564000	-0.011452467	-0.0024072365	15.712499	-0.00101614	0.6345381	0.70481926	0.11452466	0.00027722868	0.011609436	79.0	10920.597018003464
391	0.0	10.0	10.0	-10.0	162.5238	0.0003959244	2.1685956	11.751963	-12.480715	1568000	-0.011397327	-0.0024032425	15.721831	-0.0008808772	0.6345381	0.70481926	0.11397321	1.4086351e-05	0.012778722	79.0	10944.694750070572
392	0.0	10.0	10.0	-10.0	155.27272	-0.009780409	2.0153842	15.723738	-12.532362	1572000	-0.011341281	-0.002309696	15.729648	-0.00095478696	0.6345381	0.70481926	0.113412835	0.0003194811	0.014542215	79.0	10969.987559556961
393	0.0	10.0	10.0	-10.0	152.09091	0.010728194	1.926931	12.407825	-12.211338	1576000	-0.011292755	-0.0024302069	15.733212	-0.0010205904	0.6345381	0.70481926	0.11292753	0.00017178524	0.013806636	79.0	10994.46667933464
394	0.0	10.0	10.0	-10.0	156.2381	0.004786098	2.5001795	14.084253	-13.0977545	1580000	-0.0112379445	-0.002417471	15.736461	-0.0008893013	0.6345381	0.70481926	0.11237935	-0.00014612774	0.013775484	79.0	11019.022016763687
395	0.0	10.0	10.0	-10.0	143.32	-0.002017581	2.5571065	13.905566	-12.964476	1584000	-0.011185497	-0.002391591	15.746181	-0.0009880066	0.6345381	0.70481926	0.11185494	0.00014048074	0.011672025	79.0	11043.6569480896
396	0.0	10.0	10.0	-10.0	159.34782	-0.00096340105	2.2084932	12.975098	-11.439161	1588000	-0.011134052	-0.002399972	15.752666	-0.00084336597	0.6345381	0.70481926	0.11134044	0.00012641837	0.012602967	79.0	11069.708778858185
397	0.0	10.0	10.0	-10.0	150.13043	-0.005765114	2.4481416	14.246302	-13.503078	1592000	-0.011074397	-0.002404622	15.765796	-0.0010298094	0.6345381	0.70481926	0.11074403	-4.8778602e-05	0.015871713	79.0	11094.548435926437
398	0.0	10.0	10.0	-10.0	170.05	-0.004286	2.413197	12.86794	-11.721759	1596000	-0.011016924	-0.0023978422	15.777551	-0.0009446144	0.6345381	0.70481926	0.1101692	-8.5698295e-05	0.014461517	79.0	11119.605904579163
399	0.0	10.0	10.0	-10.0	155.77272	0.00072691555	2.6294925	11.692436	-11.193922	1600000	-0.010963927	-0.0023834205	15.776645	-0.0005933444	0.6415662	0.70732933	0.109639235	-5.2849948e-05	0.013718094	79.0	11296.213386058807
